node_id,scenario,peak_depth_m,arrival_h,cross_h,recede_h,duration_h,duration_thr_h,time_to_peak_h
telecom_cluster_02268,syn_ts_708_13_1p1567,0.3688591718673706,5.966794957888302,5.966794957888302,9.659683108365883,3.6928881504775806,3.6928881504775806,2.2869448532951715
telecom_cluster_02316,syn_ts_708_13_1p1567,0.2069342285394668,6.4676256346485,6.4676256346485,9.310453018723857,2.842827384075357,2.842827384075357,1.7861141765349737
telecom_cluster_02479,syn_ts_708_13_1p1567,1.6356842517852783,0.0,0.0,11.265019108807005,8.399617676080913,8.399617676080913,8.253739811183474
telecom_cluster_02523,syn_ts_708_13_1p1567,0.1307342201471328,6.7901614657461575,6.7901614657461575,8.944268617912485,2.1541071521663273,2.1541071521663273,1.4635783454373161
telecom_cluster_02525,syn_ts_708_13_1p1567,0.883209228515625,4.853323948029818,4.853323948029818,10.71690580030275,5.863581852272933,5.863581852272933,3.400415863153656
telecom_cluster_02576,syn_ts_708_13_1p1567,0.2545591592788696,6.266041055577155,6.266041055577155,9.413035318553236,3.146994262976081,3.146994262976081,1.9876987556063188
telecom_cluster_02582,syn_ts_708_13_1p1567,0.1593091636896133,6.669210781376289,6.669210781376289,9.095199427340429,2.42598864596414,2.42598864596414,1.584529029807185
telecom_cluster_02583,syn_ts_708_13_1p1567,0.0735840871930122,7.032063875189374,7.032063875189374,8.642405700393267,1.6103418252038928,1.6103418252038928,1.2216759359940994
telecom_cluster_02635,syn_ts_708_13_1p1567,0.6831841468811035,5.238065133598316,5.238065133598316,10.330461657723943,5.092396524125626,5.092396524125626,3.0156746775851575
telecom_cluster_02692,syn_ts_708_13_1p1567,0.1497841030359268,6.709528012555248,6.709528012555248,9.04488873776115,2.335360725205902,2.335360725205902,1.5442117986282256
telecom_cluster_02734,syn_ts_708_13_1p1567,0.4926842451095581,5.679719379937388,5.679719379937388,9.927760137944007,4.24804075800662,4.24804075800662,2.574020431246086
telecom_cluster_02741,syn_ts_708_13_1p1567,0.2831342220306396,6.165539354922165,6.165539354922165,9.474584923126628,3.3090455682044624,3.3090455682044624,2.0882004562613083
telecom_cluster_02750,syn_ts_708_13_1p1567,0.0926342085003852,6.951429412831455,6.951429412831455,8.743027079551826,1.7915976667203708,1.7915976667203708,1.3023103983520183
telecom_cluster_02763,syn_ts_708_13_1p1567,0.4926842451095581,5.679719379937388,5.679719379937388,9.927760137944007,4.24804075800662,4.24804075800662,2.574020431246086
telecom_cluster_02764,syn_ts_708_13_1p1567,0.4926842451095581,5.679719379937388,5.679719379937388,9.927760137944007,4.24804075800662,4.24804075800662,2.574020431246086
telecom_cluster_02793,syn_ts_708_13_1p1567,0.5307841300964355,5.591388751769064,5.591388751769064,10.01048848783148,4.4190997360624165,4.4190997360624165,2.6623510594144095
telecom_cluster_02794,syn_ts_708_13_1p1567,0.3688591718673706,5.966794957888302,5.966794957888302,9.659683108365883,3.6928881504775806,3.6928881504775806,2.2869448532951715
telecom_cluster_02812,syn_ts_708_13_1p1567,0.4926842451095581,5.679719379937388,5.679719379937388,9.927760137944007,4.24804075800662,4.24804075800662,2.574020431246086
telecom_cluster_02813,syn_ts_708_13_1p1567,0.4926842451095581,5.679719379937388,5.679719379937388,9.927760137944007,4.24804075800662,4.24804075800662,2.574020431246086
telecom_cluster_02832,syn_ts_708_13_1p1567,0.1307342201471328,6.7901614657461575,6.7901614657461575,8.944268617912485,2.1541071521663273,2.1541071521663273,1.4635783454373161
telecom_cluster_02839,syn_ts_708_13_1p1567,0.4355342388153076,5.812215736751418,5.812215736751418,9.803944854971267,3.9917291182198484,3.9917291182198484,2.4415240744320554
telecom_cluster_02844,syn_ts_708_13_1p1567,0.8736841678619385,4.870867011035542,4.870867011035542,10.698627651086262,5.8277606400507205,5.8277606400507205,3.382872800147932
telecom_cluster_02863,syn_ts_708_13_1p1567,0.4926842451095581,5.679719379937388,5.679719379937388,9.927760137944007,4.24804075800662,4.24804075800662,2.574020431246086
telecom_cluster_02891,syn_ts_708_13_1p1567,0.3593342304229736,5.988877545836792,5.988877545836792,9.639106741255555,3.6502291954187625,3.6502291954187625,2.2648622653466814
telecom_cluster_02918,syn_ts_708_13_1p1567,0.4926842451095581,5.679719379937388,5.679719379937388,9.927760137944007,4.24804075800662,4.24804075800662,2.574020431246086
telecom_cluster_02947,syn_ts_708_13_1p1567,0.4545842409133911,5.768050284480075,5.768050284480075,9.84521661596218,4.077166331482105,4.077166331482105,2.485689526703399
telecom_cluster_02980,syn_ts_708_13_1p1567,0.4926842451095581,5.679719379937388,5.679719379937388,9.927760137944007,4.24804075800662,4.24804075800662,2.574020431246086
telecom_cluster_03010,syn_ts_708_13_1p1567,0.8260592222213745,4.958581667392426,4.958581667392426,10.6072375912751,5.648655923882673,5.648655923882673,3.2951581437910473
telecom_cluster_03042,syn_ts_708_13_1p1567,0.7593841552734375,5.081382449760758,5.081382449760758,10.479592122271896,5.398209672511138,5.398209672511138,3.1723573614227156
telecom_cluster_03043,syn_ts_708_13_1p1567,0.4164842367172241,5.856381189022762,5.856381189022762,9.762673093980352,3.90629190495759,3.90629190495759,2.397358622160712
telecom_cluster_03071,syn_ts_708_13_1p1567,0.2545591592788696,6.266041055577155,6.266041055577155,9.413035318553236,3.146994262976081,3.146994262976081,1.9876987556063188
telecom_cluster_03146,syn_ts_708_13_1p1567,0.3117091655731201,6.099291314702332,6.099291314702332,9.536224133134086,3.436932818431754,3.436932818431754,2.154448496481142
telecom_cluster_03197,syn_ts_708_13_1p1567,1.0737091302871704,4.502465103045036,4.502465103045036,11.08316303584831,6.5806979328032735,6.5806979328032735,3.751274708138437
telecom_cluster_03207,syn_ts_708_13_1p1567,1.5404342412948608,0.0,0.0,11.265019108807005,7.825288125365081,7.825288125365081,8.253739811183474
telecom_cluster_03214,syn_ts_708_13_1p1567,0.4450591802597046,5.790133148802928,5.790133148802928,9.824580606333475,4.034447457530547,4.034447457530547,2.4636066623805455
telecom_cluster_03250,syn_ts_708_13_1p1567,3.9026341438293457,0.0,0.0,11.265019108807005,11.265019108807005,11.265019108807005,8.253739811183474
telecom_cluster_03261,syn_ts_708_13_1p1567,0.4831591844558716,5.701802244260241,5.701802244260241,9.907124128315301,4.20532188405506,4.20532188405506,2.5519375669232325
telecom_cluster_03262,syn_ts_708_13_1p1567,0.9879841804504396,4.660351572310326,4.660351572310326,10.918183491700528,6.257831919390203,6.257831919390203,3.593388238873148
telecom_cluster_03307,syn_ts_708_13_1p1567,1.5594842433929443,0.0,0.0,11.265019108807005,7.940154035508247,7.940154035508247,8.253739811183474
telecom_cluster_03328,syn_ts_708_13_1p1567,0.1212091520428657,6.830478728461586,6.830478728461586,8.89395788897977,2.0634791605181837,2.0634791605181837,1.4232610827218872
telecom_cluster_03370,syn_ts_708_13_1p1567,0.2355091720819473,6.346674950278631,6.346674950278631,9.372002366524946,3.0253274162463146,3.0253274162463146,1.9070648609048426
telecom_cluster_03371,syn_ts_708_13_1p1567,1.1403841972351074,4.379664320676705,4.379664320676705,11.211710680630157,6.832046359953452,6.832046359953452,3.874075490506769
telecom_cluster_03400,syn_ts_708_13_1p1567,0.3498091697692871,6.010960410159645,6.010960410159645,9.618530116621951,3.6075697064623062,3.6075697064623062,2.242779401023829
telecom_cluster_03401,syn_ts_708_13_1p1567,0.4164842367172241,5.856381189022762,5.856381189022762,9.762673093980352,3.90629190495759,3.90629190495759,2.397358622160712
telecom_cluster_03500,syn_ts_708_13_1p1567,0.8641592264175415,4.888409854484021,4.888409854484021,10.680349730626867,5.791939876142846,5.791939876142846,3.365329956699453
telecom_cluster_03524,syn_ts_708_13_1p1567,0.2831342220306396,6.165539354922165,6.165539354922165,9.474584923126628,3.3090455682044624,3.3090455682044624,2.0882004562613083
telecom_cluster_03564,syn_ts_708_13_1p1567,0.2164591699838638,6.427308908053045,6.427308908053045,9.330969382400118,2.903660474347073,2.903660474347073,1.8264309031304284
telecom_cluster_03571,syn_ts_708_13_1p1567,0.045009147375822,7.153014543791009,7.153014543791009,8.491474910642038,1.338460366851029,1.338460366851029,1.1007252673924643
telecom_cluster_03618,syn_ts_708_13_1p1567,0.549834132194519,5.547223299497721,5.547223299497721,10.051877783470461,4.5046544839727405,4.5046544839727405,2.706516511685753
telecom_cluster_03651,syn_ts_708_13_1p1567,1.2927842140197754,4.092804564297514,4.092804564297514,11.265019108807005,7.172214544509491,7.172214544509491,4.16093524688596
telecom_cluster_03674,syn_ts_708_13_1p1567,2.5717499256134033,0.0,0.0,11.265019108807005,11.265019108807005,11.265019108807005,8.253739811183474
telecom_cluster_03708,syn_ts_708_13_1p1567,1.3975591659545898,3.857128647014049,3.857128647014049,11.265019108807005,7.407890461792956,7.407890461792956,4.396611164169425
telecom_cluster_03799,syn_ts_708_13_1p1567,0.626034140586853,5.370561490412347,5.370561490412347,10.214138707999634,4.8435772175872875,4.8435772175872875,2.883178320771127
telecom_cluster_03925,syn_ts_708_13_1p1567,0.8641592264175415,4.888409854484021,4.888409854484021,10.680349730626867,5.791939876142846,5.791939876142846,3.365329956699453
telecom_cluster_03926,syn_ts_708_13_1p1567,0.6355592012405396,5.348478626089493,5.348478626089493,10.233525987606132,4.885047361516639,4.885047361516639,2.9052611850939805
telecom_cluster_03951,syn_ts_708_13_1p1567,0.883209228515625,4.853323948029818,4.853323948029818,10.71690580030275,5.863581852272933,5.863581852272933,3.400415863153656
telecom_cluster_04006,syn_ts_708_13_1p1567,0.4545842409133911,5.768050284480075,5.768050284480075,9.84521661596218,4.077166331482105,4.077166331482105,2.485689526703399
telecom_cluster_04034,syn_ts_708_13_1p1567,0.4545842409133911,5.768050284480075,5.768050284480075,9.84521661596218,4.077166331482105,4.077166331482105,2.485689526703399
subway_w_8_st_ny_aquarium_fq,syn_ts_708_13_1p1567,0.3879091739654541,5.922629505616959,5.922629505616959,9.700836100109816,3.7782065944928576,3.7782065944928576,2.331110305566515
subway_ocean_pkwy_q,syn_ts_708_13_1p1567,0.3498091697692871,6.010960410159645,6.010960410159645,9.618530116621951,3.6075697064623062,3.6075697064623062,2.242779401023829
subway_coney_island_stillwell_av_dfnq,syn_ts_708_13_1p1567,0.1878842264413833,6.548259592422915,6.548259592422915,9.246130866423321,2.6978712740004065,2.6978712740004065,1.7054802187605587
subway_howard_beach_jfk_airport_a,syn_ts_708_13_1p1567,0.1783591657876968,6.5885768236018745,6.5885768236018745,9.195820176844041,2.6072433532421666,2.6072433532421666,1.6651629875815992
subway_smith_9_sts_fg,syn_ts_708_13_1p1567,0.1783591657876968,6.5885768236018745,6.5885768236018745,9.195820176844041,2.6072433532421666,2.6072433532421666,1.6651629875815992
water_owls_head_wwtp,syn_ts_708_13_1p1567,1.1403841972351074,4.379664320676705,4.379664320676705,11.211710680630157,6.832046359953452,6.832046359953452,3.874075490506769
water_brooklyn_navy_yard_admiral_row,syn_ts_708_13_1p1567,0.6355592012405396,5.348478626089493,5.348478626089493,10.233525987606132,4.885047361516639,4.885047361516639,2.9052611850939805
water_hunts_point_wwtp,syn_ts_708_13_1p1567,0.8641592264175415,4.888409854484021,4.888409854484021,10.680349730626867,5.791939876142846,5.791939876142846,3.365329956699453
water_manhattan_sewage_pump_station,syn_ts_708_13_1p1567,0.0354840867221355,7.193331774969968,7.193331774969968,8.44116422106276,1.2478324460927919,1.2478324460927919,1.0604080362135058
water_spring_creek_park,syn_ts_708_13_1p1567,1.3594591617584229,3.942829029325099,3.942829029325099,11.265019108807005,7.322190079481906,7.322190079481906,4.310910781858375
water_throgs_neck_sewage_pump_station,syn_ts_708_13_1p1567,0.3021842241287231,6.121373902650823,6.121373902650823,9.515647766023756,3.3942738633729332,3.3942738633729332,2.132365908532651
water_marble_hill_sewage_pump_statn,syn_ts_708_13_1p1567,0.5117342472076416,5.635553927666044,5.635553927666044,9.969099451194493,4.333545523528449,4.333545523528449,2.6181858835174294
water_lew_fidler_park_dep_pier,syn_ts_708_13_1p1567,0.5403091907501221,5.569305887446211,5.569305887446211,10.031183265151968,4.461877377705758,4.461877377705758,2.684433923737263
fuel_station_gulf_0324,syn_ts_708_13_1p1567,0.4164842367172241,5.856381189022762,5.856381189022762,9.762673093980352,3.90629190495759,3.90629190495759,2.397358622160712
fuel_station_shell_0327,syn_ts_708_13_1p1567,0.1212091520428657,6.830478728461586,6.830478728461586,8.89395788897977,2.0634791605181837,2.0634791605181837,1.4232610827218872
fuel_station_allegiance_0402,syn_ts_708_13_1p1567,0.3307591676712036,6.055125862430988,6.055125862430988,9.577377124878018,3.5222512624470292,3.5222512624470292,2.1986139487524854
fuel_station_shell_0531,syn_ts_708_13_1p1567,0.3212342262268066,6.077208450379479,6.077208450379479,9.55680075776769,3.4795923073882102,3.4795923073882102,2.1765313608039945
fuel_station_allegiance_0536,syn_ts_708_13_1p1567,1.3308842182159424,4.007104181986463,4.007104181986463,11.265019108807005,7.257914926820542,7.257914926820542,4.24663562919701
fuel_station_mobil_0695,syn_ts_708_13_1p1567,0.2640842199325561,6.225723824398195,6.225723824398195,9.4335519390018,3.207828114603605,3.207828114603605,2.0280159867852783
fuel_station_american_quick_start_auto_cent_0713,syn_ts_708_13_1p1567,0.1688342243432998,6.628893550197329,6.628893550197329,9.14551011691971,2.51661656672238,2.51661656672238,1.6248462609861445
fuel_station_bp_0850,syn_ts_708_13_1p1567,0.5117342472076416,5.635553927666044,5.635553927666044,9.969099451194493,4.333545523528449,4.333545523528449,2.6181858835174294
fuel_station_citgo_0937,syn_ts_708_13_1p1567,1.5785342454910278,0.0,0.0,11.265019108807005,8.055019945651413,8.055019945651413,8.253739811183474
fuel_station_unknown_gas_station_1040,syn_ts_708_13_1p1567,0.3879091739654541,5.922629505616959,5.922629505616959,9.700836100109816,3.7782065944928576,3.7782065944928576,2.331110305566515
fuel_station_lukoil_1058,syn_ts_708_13_1p1567,4.731309413909912,0.0,0.0,11.265019108807005,11.265019108807005,11.265019108807005,8.253739811183474
fuel_station_speedway_1103,syn_ts_708_13_1p1567,0.3402842283248901,6.033042998108136,6.033042998108136,9.597953749511621,3.5649107514034855,3.5649107514034855,2.220696813075338
fuel_station_mobil_1104,syn_ts_708_13_1p1567,0.4069591760635376,5.878464053345615,5.878464053345615,9.742037084351647,3.863573031006032,3.863573031006032,2.3752757578378585
fuel_station_speedway_1105,syn_ts_708_13_1p1567,0.5784091949462891,5.480974982903524,5.480974982903524,10.113961856429931,4.6329868735264075,4.6329868735264075,2.77276482827995
fuel_station_bp_1149,syn_ts_708_13_1p1567,0.0831091478466987,6.991746644010415,6.991746644010415,8.692716389972546,1.700969745962131,1.700969745962131,1.2619931671730589
power_east_13th_street,syn_ts_914_6_1p2955,0.2224754840135574,7.70209506793058,7.70209506793058,10.46099560408601,2.75890053615543,2.75890053615543,0.9990365433684083
power_east_36th_street,syn_ts_914_6_1p2955,0.0224504023790359,8.598627356289494,8.598627356289494,9.33991581326674,0.7412884569772462,0.7412884569772462,0.10250425500949412
power_howard_beach,syn_ts_914_6_1p2955,0.2986755073070526,7.473096900154178,7.473096900154178,10.678876683447351,3.205779783293173,3.205779783293173,1.2280347111448107
power_unknown129920,syn_ts_914_6_1p2955,0.2129504233598709,7.730720012430296,7.730720012430296,10.419442601069115,2.688722588638819,2.688722588638819,0.9704115988686928
power_howland_hook,syn_ts_914_6_1p2955,0.7082504630088806,6.3570553432359365,6.3570553432359365,11.693269829167203,5.336214485931267,5.336214485931267,2.344076268063052
telecom_cluster_00021,syn_ts_914_6_1p2955,0.0129253417253494,8.642116966397245,8.642116966397245,9.133685673007307,0.491568706610062,0.491568706610062,0.05901464490174391
telecom_cluster_00026,syn_ts_914_6_1p2955,0.0986504107713699,8.250712652575007,8.250712652575007,9.92080968516397,1.6700970325889628,1.6700970325889628,0.4504189587239811
telecom_cluster_00066,syn_ts_914_6_1p2955,2.137000560760498,0.0,0.0,14.1464866121952,14.1464866121952,14.1464866121952,8.701131611298988
telecom_cluster_00072,syn_ts_914_6_1p2955,2.0512754917144775,0.0,0.0,14.1464866121952,14.1464866121952,14.1464866121952,8.701131611298988
telecom_cluster_00073,syn_ts_914_6_1p2955,2.0512754917144775,0.0,0.0,14.1464866121952,14.1464866121952,14.1464866121952,8.701131611298988
telecom_cluster_00170,syn_ts_914_6_1p2955,0.0224504023790359,8.598627356289494,8.598627356289494,9.33991581326674,0.7412884569772462,0.7412884569772462,0.10250425500949412
telecom_cluster_00238,syn_ts_914_6_1p2955,0.889225423336029,5.932063989142578,5.932063989142578,12.109023071851714,6.1769590827091365,6.1769590827091365,2.7690676221564106
telecom_cluster_00274,syn_ts_914_6_1p2955,2.1465253829956055,0.0,0.0,14.1464866121952,14.1464866121952,14.1464866121952,8.701131611298988
telecom_cluster_00275,syn_ts_914_6_1p2955,1.4226254224777222,0.0,0.0,13.330852365905876,9.79315201127385,9.79315201127385,8.701131611298988
telecom_cluster_00292,syn_ts_914_6_1p2955,0.3367755115032196,7.358597838656642,7.358597838656642,10.776400137255433,3.41780229859879,3.41780229859879,1.342533772642346
telecom_cluster_00293,syn_ts_914_6_1p2955,0.5844253897666931,6.647839137042423,6.647839137042423,11.394093755466162,4.746254618423739,4.746254618423739,2.0532924742565655
telecom_cluster_00416,syn_ts_914_6_1p2955,2.479900360107422,0.0,0.0,14.1464866121952,14.1464866121952,14.1464866121952,8.701131611298988
telecom_cluster_00493,syn_ts_914_6_1p2955,0.8320754170417786,6.0662718293737985,6.0662718293737985,11.97828793294446,5.912016103570661,5.912016103570661,2.63485978192519
telecom_cluster_00586,syn_ts_914_6_1p2955,0.5082255005836487,6.843352151480402,6.843352151480402,11.209985779065866,4.366633627585464,4.366633627585464,1.8577794598185866
telecom_cluster_00616,syn_ts_914_6_1p2955,0.2986755073070526,7.473096900154178,7.473096900154178,10.678876683447351,3.205779783293173,3.205779783293173,1.2280347111448107
telecom_cluster_00652,syn_ts_914_6_1p2955,0.1939004212617874,7.815819272931898,7.815819272931898,10.336337115084925,2.520517842153027,2.520517842153027,0.8853123383670907
telecom_cluster_00695,syn_ts_914_6_1p2955,0.1939004212617874,7.815819272931898,7.815819272931898,10.336337115084925,2.520517842153027,2.520517842153027,0.8853123383670907
telecom_cluster_00714,syn_ts_914_6_1p2955,0.5082255005836487,6.843352151480402,6.843352151480402,11.209985779065866,4.366633627585464,4.366633627585464,1.8577794598185866
telecom_cluster_00738,syn_ts_914_6_1p2955,0.0700754672288894,8.381180394324502,8.381180394324502,9.707592662919453,1.3264122685949502,1.3264122685949502,0.31995121697448603
telecom_cluster_00753,syn_ts_914_6_1p2955,0.5082255005836487,6.843352151480402,6.843352151480402,11.209985779065866,4.366633627585464,4.366633627585464,1.8577794598185866
telecom_cluster_00783,syn_ts_914_6_1p2955,0.1272253543138504,8.120244910825514,8.120244910825514,10.045467654115457,1.9252227432899431,1.9252227432899431,0.5808867004734743
telecom_cluster_00832,syn_ts_914_6_1p2955,0.6987254023551941,6.379423456579981,6.379423456579981,11.670256152102295,5.290832695522314,5.290832695522314,2.3217081547190075
telecom_cluster_00833,syn_ts_914_6_1p2955,0.3177255094051361,7.415847369405411,7.415847369405411,10.727638410351393,3.311791040945982,3.311791040945982,1.285284241893578
telecom_cluster_00840,syn_ts_914_6_1p2955,3.765775442123413,0.0,0.0,14.1464866121952,14.1464866121952,14.1464866121952,8.701131611298988
telecom_cluster_00871,syn_ts_914_6_1p2955,0.0796005278825759,8.337690784216752,8.337690784216752,9.781128400979645,1.4434376167628926,1.4434376167628926,0.36344082708223624
telecom_cluster_00879,syn_ts_914_6_1p2955,0.4987004697322845,6.871977006417452,6.871977006417452,11.186972174006906,4.314995167589454,4.314995167589454,1.8291546048815368
telecom_cluster_00887,syn_ts_914_6_1p2955,3.4133503437042236,0.0,0.0,14.1464866121952,14.1464866121952,14.1464866121952,8.701131611298988
telecom_cluster_01046,syn_ts_914_6_1p2955,0.1367504149675369,8.076755300717764,8.076755300717764,10.087020657132351,2.010265356414587,2.010265356414587,0.6243763105812246
telecom_cluster_01096,syn_ts_914_6_1p2955,0.3844004571437835,7.215474190910056,7.215474190910056,10.89830430194729,3.6828301110372337,3.6828301110372337,1.4856574203889323
telecom_cluster_01183,syn_ts_914_6_1p2955,0.3939255177974701,7.186849246410341,7.186849246410341,10.922685317967556,3.735836071557215,3.735836071557215,1.5142823648886479
telecom_cluster_01202,syn_ts_914_6_1p2955,1.651225447654724,0.0,0.0,13.864095985587365,11.988413616493578,11.988413616493578,8.701131611298988
telecom_cluster_01218,syn_ts_914_6_1p2955,0.2129504233598709,7.730720012430296,7.730720012430296,10.419442601069115,2.688722588638819,2.688722588638819,0.9704115988686928
telecom_cluster_01237,syn_ts_914_6_1p2955,0.6130004525184631,6.580735076954638,6.580735076954638,11.46313449863709,4.882399421682453,4.882399421682453,2.1203965343443505
telecom_cluster_01693,syn_ts_914_6_1p2955,0.2224754840135574,7.70209506793058,7.70209506793058,10.46099560408601,2.75890053615543,2.75890053615543,0.9990365433684083
telecom_cluster_01697,syn_ts_914_6_1p2955,0.0986504107713699,8.250712652575007,8.250712652575007,9.92080968516397,1.6700970325889628,1.6700970325889628,0.4504189587239811
telecom_cluster_01698,syn_ts_914_6_1p2955,0.0986504107713699,8.250712652575007,8.250712652575007,9.92080968516397,1.6700970325889628,1.6700970325889628,0.4504189587239811
telecom_cluster_01699,syn_ts_914_6_1p2955,0.0986504107713699,8.250712652575007,8.250712652575007,9.92080968516397,1.6700970325889628,1.6700970325889628,0.4504189587239811
telecom_cluster_01703,syn_ts_914_6_1p2955,0.4510755240917206,7.015100654164039,7.015100654164039,11.068970498679679,4.05386984451564,4.05386984451564,1.6860309571349497
telecom_cluster_01704,syn_ts_914_6_1p2955,0.2701004445552826,7.558971375402661,7.558971375402661,10.605733940523043,3.0467625651203827,3.0467625651203827,1.1421602358963279
telecom_cluster_01716,syn_ts_914_6_1p2955,0.0986504107713699,8.250712652575007,8.250712652575007,9.92080968516397,1.6700970325889628,1.6700970325889628,0.4504189587239811
telecom_cluster_01749,syn_ts_914_6_1p2955,1.994125485420227,0.0,0.0,14.1464866121952,14.1464866121952,14.1464866121952,8.701131611298988
telecom_cluster_01751,syn_ts_914_6_1p2955,0.3939255177974701,7.186849246410341,7.186849246410341,10.922685317967556,3.735836071557215,3.735836071557215,1.5142823648886479
telecom_cluster_01826,syn_ts_914_6_1p2955,0.0510253459215164,8.468159614540001,8.468159614540001,9.56052118679907,1.092361572259069,1.092361572259069,0.2329719967589874
telecom_cluster_01863,syn_ts_914_6_1p2955,0.6415753960609436,6.513631296811202,6.513631296811202,11.53217495378423,5.018543656973028,5.018543656973028,2.187500314487787
telecom_cluster_01868,syn_ts_914_6_1p2955,1.765525460243225,0.0,0.0,14.132290819485767,13.907316380550597,13.907316380550597,8.701131611298988
telecom_cluster_01869,syn_ts_914_6_1p2955,0.1748504191637039,7.90279794886052,7.90279794886052,10.253231629100734,2.350433680240214,2.350433680240214,0.7983336624384689
telecom_cluster_01897,syn_ts_914_6_1p2955,0.9463754296302797,5.7980773419228475,5.7980773419228475,12.23975821075897,6.441680868836122,6.441680868836122,2.903054269376141
telecom_cluster_01898,syn_ts_914_6_1p2955,0.965425431728363,5.756755610428714,5.756755610428714,12.28333659039472,6.526580979966006,6.526580979966006,2.9443760008702746
telecom_cluster_01899,syn_ts_914_6_1p2955,0.0319754630327224,8.555137746181746,8.555137746181746,9.413451551326931,0.8583138051451851,0.8583138051451851,0.14599386511724255
telecom_cluster_01929,syn_ts_914_6_1p2955,1.2511755228042605,0.0,0.0,12.934509839097203,8.365258224684311,8.365258224684311,8.701131611298988
telecom_cluster_01966,syn_ts_914_6_1p2955,2.1084253787994385,0.0,0.0,14.1464866121952,14.1464866121952,14.1464866121952,8.701131611298988
telecom_cluster_01967,syn_ts_914_6_1p2955,0.7273004651069641,6.312319396492196,6.312319396492196,11.738606981298142,5.426287584805946,5.426287584805946,2.3888122148067925
telecom_cluster_02087,syn_ts_914_6_1p2955,0.0510253459215164,8.468159614540001,8.468159614540001,9.56052118679907,1.092361572259069,1.092361572259069,0.2329719967589874
telecom_cluster_02107,syn_ts_914_6_1p2955,0.2129504233598709,7.730720012430296,7.730720012430296,10.419442601069115,2.688722588638819,2.688722588638819,0.9704115988686928
telecom_cluster_02128,syn_ts_914_6_1p2955,0.0605504065752029,8.424670004432251,8.424670004432251,9.63405692485926,1.2093869204270096,1.2093869204270096,0.2764616068667376
telecom_cluster_02179,syn_ts_914_6_1p2955,0.4510755240917206,7.015100654164039,7.015100654164039,11.068970498679679,4.05386984451564,4.05386984451564,1.6860309571349497
telecom_cluster_02221,syn_ts_914_6_1p2955,0.2891504466533661,7.501721844653893,7.501721844653893,10.654495667427085,3.1527738227731916,3.1527738227731916,1.1994097666450951
telecom_cluster_02222,syn_ts_914_6_1p2955,0.0986504107713699,8.250712652575007,8.250712652575007,9.92080968516397,1.6700970325889628,1.6700970325889628,0.4504189587239811
telecom_cluster_02225,syn_ts_914_6_1p2955,0.9368504881858826,5.820223982311052,5.820223982311052,12.21796915729141,6.397745174980358,6.397745174980358,2.880907628987936
telecom_cluster_02226,syn_ts_914_6_1p2955,1.7083754539489746,0.0,0.0,13.998193402536566,12.61787160546843,12.61787160546843,8.701131611298988
telecom_cluster_02267,syn_ts_914_6_1p2955,0.2415254861116409,7.644845537181813,7.644845537181813,10.532591464593166,2.887745927411353,2.887745927411353,1.0562860741171756
telecom_cluster_02268,syn_ts_914_6_1p2955,0.3844004571437835,7.215474190910056,7.215474190910056,10.89830430194729,3.6828301110372337,3.6828301110372337,1.4856574203889323
telecom_cluster_02316,syn_ts_914_6_1p2955,0.2224754840135574,7.70209506793058,7.70209506793058,10.46099560408601,2.75890053615543,2.75890053615543,0.9990365433684083
telecom_cluster_02479,syn_ts_914_6_1p2955,1.651225447654724,0.0,0.0,13.864095985587365,11.988413616493578,11.988413616493578,8.701131611298988
telecom_cluster_02523,syn_ts_914_6_1p2955,0.1462754756212234,8.033265690610014,8.033265690610014,10.128573660149247,2.095307969539233,2.095307969539233,0.6678659206889748
telecom_cluster_02525,syn_ts_914_6_1p2955,0.8987504839897156,5.909695875798533,5.909695875798533,12.130812398019907,6.221116522221374,6.221116522221374,2.791435735500455
telecom_cluster_02576,syn_ts_914_6_1p2955,0.2701004445552826,7.558971375402661,7.558971375402661,10.605733940523043,3.0467625651203827,3.0467625651203827,1.1421602358963279
telecom_cluster_02582,syn_ts_914_6_1p2955,0.1748504191637039,7.90279794886052,7.90279794886052,10.253231629100734,2.350433680240214,2.350433680240214,0.7983336624384689
telecom_cluster_02583,syn_ts_914_6_1p2955,0.0891253501176834,8.294202262682758,8.294202262682758,9.854662298391592,1.560460035708834,1.560460035708834,0.40692934861623087
telecom_cluster_02635,syn_ts_914_6_1p2955,0.6987254023551941,6.379423456579981,6.379423456579981,11.670256152102295,5.290832695522314,5.290832695522314,2.3217081547190075
telecom_cluster_02692,syn_ts_914_6_1p2955,0.1653253585100174,7.94628755896827,7.94628755896827,10.211678626083838,2.2653910671155684,2.2653910671155684,0.7548440523307187
telecom_cluster_02734,syn_ts_914_6_1p2955,0.5082255005836487,6.843352151480402,6.843352151480402,11.209985779065866,4.366633627585464,4.366633627585464,1.8577794598185866
telecom_cluster_02741,syn_ts_914_6_1p2955,0.2986755073070526,7.473096900154178,7.473096900154178,10.678876683447351,3.205779783293173,3.205779783293173,1.2280347111448107
telecom_cluster_02750,syn_ts_914_6_1p2955,0.1081754714250564,8.207223042467257,8.207223042467257,9.962362688180864,1.7551396457136068,1.7551396457136068,0.4939085688317313
telecom_cluster_02763,syn_ts_914_6_1p2955,0.5082255005836487,6.843352151480402,6.843352151480402,11.209985779065866,4.366633627585464,4.366633627585464,1.8577794598185866
